ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County
90043,117,401,971,27576,1225,8,6,226,0,30530,635,2.08,60599.0,29.0,5.8,2.3,57.9,29.7,44272,829786.31,0.4926,0.4547853624208304,0.6599436130991109,0.3357731511602689,0.14872155758855266,0.1684128831975165,42.48195004973245,5.642052748244244,877.6002304057035,Los Angeles
93532,119,14,98,1933,65,0,0,33,0,2262,47,2.08,80357.0,23.7,65.5,3.2,2.9,19.0,2745,420022.12,0.3779,0.21169354838709678,0.856768558951965,0.10393013100436681,0.007056451612903226,0.07956740054074933,11.2566568790149,2.8956049745633,114.6296143,Los Angeles
94014,138,427,698,27909,2244,9,9,221,0,31655,657,2.08,101168.0,32.3,9.8,50.9,2.4,33.2,47708,998677.39,0.423,0.41244635193133045,0.633547514372675,0.323300642543118,0.08562231759656652,0.0695344725987036,25.779538802982376,4.456341932107572,1102.9285297717702,San Mateo
92054,610,325,1018,25301,1415,5,5,269,0,28948,599,2.07,64694.0,39.2,48.8,3.6,4.0,34.3,37567,972369.74,0.4648,0.5953051643192488,0.42827407740774076,0.5257088208820883,0.05083836351441985,0.12733401102134717,23.866614475131293,5.630035224594981,1087.9144871804247,San Diego
92082,1055,232,960,16379,726,0,1,172,0,19525,404,2.07,103509.0,35.1,51.0,2.8,1.7,31.6,20300,846334.37,0.4041,0.14313661558526247,0.8341716201798506,0.004267642127724432,0.013042060645582002,0.09220603694248386,12.03795274869277,3.450270007351546,461.4520542217733,San Diego
95004,236,49,223,3321,164,0,0,34,0,4027,83,2.06,116779.0,33.0,61.5,0.5,0.8,37.4,4280,884867.27,0.4251,0.2532188841201717,0.8368347338935574,0.0273109243697479,0.026466380543633764,0.02663551401869159,,,,
92111,474,454,1512,33663,1993,0,6,334,1,38437,788,2.05,85347.0,32.1,42.6,17.4,3.4,42.6,49351,837473.53,0.4112,0.46650859513930054,0.6299839596700275,0.3482470210815765,0.05121517486662715,0.12786361214704314,23.499073895232232,4.948310594824058,1155.2086962204248,San Diego
90016,158,373,847,27875,1392,8,7,251,0,30911,632,2.05,53659.0,54.8,10.0,4.4,27.7,27.3,45884,889276.93,0.4827,0.6415712888940013,0.4069835524564859,0.5914195986586469,0.12348306205785932,0.16391795364686865,55.70610275293686,7.466872968600937,2600.6318025283294,Los Angeles
95663,237,33,163,2360,116,1,1,26,0,2937,60,2.04,117500.0,10.9,80.6,1.4,0.0,37.0,2771,849281.02,0.4129,0.09157509157509157,0.9877300613496932,0.0052585451358457495,0.06501831501831502,0.07252747252747253,7.57474638346984,3.8882147231301594,383.9639393,Placer 
92805,471,623,2072,47241,1503,21,46,424,0,52401,1068,2.04,74002.0,72.3,12.7,12.2,1.4,23.4,73736,736018.12,0.4047,0.5807798766571165,0.4673672815840512,0.5112534391773037,0.04380129170106347,0.14794351521798738,45.531780905236026,7.307963059955212,1570.8794861369743,Orange 
95672,323,44,175,3754,173,1,0,47,0,4517,92,2.04,116719.0,13.1,81.3,1.1,0.0,35.9,5937,735600.04,0.3885,0.09980806142034548,0.9450187969924813,0.020676691729323307,0.021593090211132437,0.041975724881995954,3.300865270166879,2.3953442904232385,335.7917597236157,El Dorado
91790,348,359,1031,31116,1273,18,8,325,0,34478,702,2.04,93181.0,61.9,11.7,21.0,2.9,22.8,45497,736070.19,0.4131,0.3514640994785399,0.7829225216923904,0.2106273516086923,0.03345367027677497,0.08695555009274365,36.593013684681125,6.352332518730906,1409.1879539309393,Los Angeles
93003,1171,503,1709,35592,2060,4,4,335,0,41378,842,2.04,87552.0,32.5,57.5,4.7,1.7,40.1,53549,791601.01,0.4355,0.4133981256508157,0.6874469489767047,0.26539658587192305,0.06173451678484653,0.08971046941079663,17.11093681940932,4.632383355705897,1095.9253579045055,Ventura 
90713,404,236,869,19846,760,12,9,206,0,22342,454,2.03,112118.0,29.0,46.0,13.3,4.2,31.2,29113,801622.02,0.379,0.1520400709589899,0.9617297736270429,0.03827022637295706,0.02170510278618387,0.04270352243744399,20.73324422277843,5.588747809798215,775.2123211191581,Los Angeles
91306,330,410,1032,30930,1555,14,5,277,0,34553,701,2.03,77597.0,48.9,24.5,18.4,3.4,29.6,49260,770719.52,0.451,0.45848025997372605,0.6313756825143162,0.3613663603675589,0.06008435317707253,0.17717674873634437,43.24683433345346,6.1540069769936405,1081.6931665604982,Los Angeles
92655,47,72,135,5814,281,4,2,53,0,6408,129,2.01,48323.0,34.9,16.5,46.6,1.1,20.0,8440,843011.42,0.5537,0.7149700598802395,0.5543113101903695,0.3822321761851437,0.24550898203592814,0.21402125880807357,37.796409651664625,5.6546244105652,1466.551534476775,Orange 
93013,363,172,582,12209,629,1,3,109,0,14068,282,2.01,88995.0,42.7,51.0,2.1,0.8,41.7,16515,1265829.54,0.5243,0.42831829896907214,0.5309804962186546,0.3538543186944408,0.03479381443298969,0.08146751034314918,21.570863637528134,5.227874493189428,752.310219998862,Santa Barbara
94572,137,68,279,6557,419,1,3,82,0,7546,151,2.0,86150.0,28.6,23.0,21.7,15.6,24.6,9546,653114.54,0.4595,0.45640074211502785,0.7696256038647343,0.22644927536231885,0.07637600494743352,0.13525708289611751,49.3362299567958,6.94289996577066,1752.941985,Contra Costa
95903,12,11,54,689,32,0,0,5,0,803,16,1.99,51307.0,13.1,68.4,2.9,10.1,34.5,1730,,0.4151,1.0,0.8436657681940701,0.15633423180592992,0.03361344537815126,0.09990393852065321,,,,
95337,1008,440,1830,30928,1342,4,2,268,0,35822,712,1.99,91190.0,39.7,30.7,18.2,4.9,21.7,42713,629156.17,0.4203,0.3103338379411999,0.8257083937982128,0.15687772091957536,0.0314715958887738,0.10059950628893852,38.85114181481839,6.534719764104975,727.2560972375445,San Joaquin
91343,423,454,1430,38205,1885,12,9,383,0,42801,849,1.98,71380.0,61.2,19.4,13.2,4.1,26.2,64519,797788.58,0.4446,0.5009178394615342,0.5791534788906174,0.41811061638324126,0.07281526394837848,0.1690898041232294,43.43086951844448,6.395608593101777,1855.348712930457,Los Angeles
92115,335,435,1067,32070,2024,2,5,281,1,36220,718,1.98,59931.0,29.8,40.9,13.8,10.0,35.4,61450,732634.62,0.4675,0.633543940264216,0.4978776853776854,0.49809424809424807,0.10176143978556385,0.2499695392595429,25.79432850559579,4.7447556639241775,980.6158099258122,San Diego
93222,58,20,50,1467,59,0,0,13,0,1667,33,1.98,47083.0,16.0,65.8,16.0,0.0,36.2,1968,387575.22,0.4574,0.19155206286836934,0.9645776566757494,0.009536784741144414,0.014734774066797643,0.20630081300813008,,,,
93311,829,452,1805,33371,1286,3,1,298,1,38046,753,1.98,101447.0,35.9,37.8,15.4,5.6,39.8,48722,437319.64,0.4412,0.29746108701199286,0.8499700777977259,0.14494314781567924,0.03846644552181679,0.07672835919993361,22.342732619888007,5.090834079908513,645.8523552752903,Kern 
93711,524,372,1424,26322,1105,0,1,221,0,29969,593,1.98,81599.0,27.1,54.5,10.3,3.4,47.2,39085,477583.85,0.5075,0.39256379710326667,0.6839365694225881,0.31285558649073963,0.04508119631324848,0.07851737847890214,20.192458929217892,5.0674984454594965,823.4411175541379,Fresno 
92806,418,330,1865,28459,986,25,10,285,0,32378,640,1.98,83330.0,58.2,23.4,12.9,2.3,27.7,40009,850032.91,0.4301,0.5890903282485425,0.41175573683006783,0.5460852329038652,0.03993291270665282,0.09986182640371813,41.92080380045761,7.1849773153022705,2876.297478362309,Orange 
91702,408,473,1596,39015,1352,16,21,365,0,43246,854,1.98,74175.0,66.8,15.5,12.7,2.5,23.8,61684,635998.71,0.3905,0.4244204018547141,0.7063081087442626,0.25867953395315996,0.04457496136012365,0.13533714448034656,39.36743209091646,6.074974824421387,1709.6493158632327,Los Angeles
92840,337,457,1152,36815,1562,29,14,317,0,40683,803,1.97,80471.0,43.3,18.5,35.8,0.9,24.3,53681,799644.16,0.4063,0.45904700579523505,0.6127929383974637,0.34698825138310435,0.049581455247907275,0.10505326618112373,29.895879210088694,5.562856562118006,1056.1271123589524,Orange 
92203,487,256,1085,20515,916,0,0,207,0,23466,463,1.97,80430.0,49.3,44.1,2.2,1.2,29.1,32829,546395.38,0.4027,0.18972849198560682,0.8608639168561221,0.10418967197141929,0.017909715407262022,0.09009725365465777,14.850996659185686,3.775984325626949,859.6963307870072,Riverside 
91606,202,319,745,26431,1590,5,6,259,0,29557,583,1.97,57146.0,52.2,35.7,4.1,4.4,24.4,43381,825485.03,0.4623,0.6557194362504097,0.4052375975902133,0.5888608839982787,0.10265486725663717,0.17540275778819817,46.57553065132961,6.729475483548421,1308.5355209489612,Los Angeles
92061,76,29,142,2155,70,0,0,20,0,2492,49,1.97,78162.0,28.9,42.9,1.8,0.6,28.8,1694,730567.1,0.4053,0.1545595054095827,0.8776978417266187,0.0,0.023183925811437404,0.13754427390791027,23.8943544984174,5.12812588665299,374.01078470000004,San Diego
94544,522,720,2149,52501,2752,12,13,430,0,59099,1162,1.97,95744.0,44.1,13.1,27.7,8.2,24.8,77692,796490.47,0.3927,0.4853062464730651,0.5712867190732313,0.35486139842780307,0.05855797195815427,0.07174017164826345,28.999902833479105,4.258881396172113,1548.8756689851102,Alameda 
93510,554,61,328,5873,272,0,3,79,0,7170,140,1.95,113056.0,28.6,65.3,2.3,1.0,27.1,7010,786072.36,0.4286,0.10909090909090909,0.9124528301886793,0.014339622641509434,0.009504132231404958,0.10343818580833943,12.561778805060003,4.057407151771191,2558.730704890744,Los Angeles
92706,200,270,835,22489,818,12,12,202,1,24839,484,1.95,80990.0,70.1,18.2,9.0,1.0,22.7,36694,859558.6,0.4364,0.45335450575625247,0.6523091881380652,0.34652406417112297,0.07294561333862644,0.11346789194591743,31.774221919761942,6.266268709928971,3008.6029189216906,Orange 
90710,170,187,647,17328,835,13,8,177,0,19365,377,1.95,68537.0,46.2,17.0,22.3,11.3,29.5,27998,761699.9,0.4498,0.4577049180327869,0.46602042943506355,0.4066082968521993,0.0585792349726776,0.11987381703470032,39.7880456406373,6.73992939712446,1417.478622909819,Los Angeles
95401,940,304,1320,25346,1282,0,2,269,0,29463,573,1.95,82414.0,42.0,49.4,4.0,0.6,28.1,36820,631126.54,0.4472,0.44364331959976455,0.6599153140437544,0.2861679604798871,0.04554149499705709,0.12941688898568085,19.44351632136879,4.360775765563137,1064.1025008297918,Sonoma 
95688,1562,372,1792,27912,1169,1,27,270,0,33105,643,1.94,106575.0,26.1,54.5,7.9,4.4,31.3,39967,643078.72,0.4076,0.30275361276871093,0.8088706925963834,0.15591948140566358,0.03012437989790783,0.07204241632324856,21.521209184476124,4.334701250789875,692.8603355341895,Solano 
91010,186,183,606,18248,745,15,8,194,0,20185,392,1.94,88357.0,56.8,21.2,14.4,4.9,30.5,27008,688061.95,0.4229,0.35558969510753957,0.7799162232537077,0.21034756028529378,0.09075868588986055,0.0929883201261877,36.694488743073386,6.63067391895836,980.6019592531504,Los Angeles
90701,106,130,291,10341,466,8,4,83,0,11429,221,1.93,83321.0,34.0,15.2,38.6,7.0,30.6,16390,722062.09,0.3722,0.4668326918723115,0.7851418670132121,0.18410223088585662,0.04029884537016074,0.06685393258426967,35.11033916038845,6.213204123391568,1247.1471425031389,Los Angeles
95678,772,382,1662,29212,1337,13,0,254,0,33632,649,1.93,86940.0,22.4,62.8,7.2,2.0,38.3,45201,511784.62,0.4106,0.43984528345456647,0.7059870910304918,0.2752615179167594,0.04508717238194204,0.08545986177565125,20.11058314447215,4.609025423133834,1527.7365994317151,Placer 
91761,721,562,2590,47157,1612,7,40,452,0,53141,1021,1.92,79614.0,68.8,15.8,7.2,5.2,20.3,60342,640087.75,0.3761,0.3466295960054471,0.7051431102253225,0.21784864086807285,0.01997276441216523,0.09973753280839895,43.72276055215518,7.478655389920323,1757.938158065067,San Bernardino
93004,652,277,1396,21943,1208,0,2,215,0,25693,492,1.92,102158.0,40.3,49.2,4.5,2.1,37.0,31705,771040.52,0.3876,0.33372082625413574,0.7567867508963634,0.19113880826361618,0.050254851113296965,0.06339546088500063,14.854966561848316,4.343664301352893,770.2086201216338,Ventura 
95658,609,72,310,5492,256,1,0,57,0,6797,130,1.91,106875.0,7.7,80.3,2.5,1.8,37.8,6023,870290.09,0.4171,0.12387096774193548,0.8452380952380952,0.01904761904761905,0.00946236559139785,0.0266844563042028,10.0991965779265,3.71613515829301,845.0574409,Placer 
90804,144,194,610,20189,971,14,14,219,0,22355,427,1.91,55647.0,44.1,24.5,16.2,12.1,29.7,37953,615570.09,0.4387,0.7857762938230384,0.27406988436400204,0.725930115635998,0.08180300500834725,0.20062250860044778,37.60317930655677,5.665536539493647,841.7268795894098,Los Angeles
94561,1183,362,1850,30217,1418,1,2,309,0,35342,672,1.9,109410.0,32.1,45.4,7.1,8.3,21.5,44088,647318.45,0.3515,0.2438873413803776,0.9233031674208145,0.049773755656108594,0.029712163416898793,0.06970179831550194,25.04410848281165,4.7774544256718245,386.4784847913347,Contra Costa
92843,225,360,886,30849,1215,26,12,256,0,33829,642,1.9,74940.0,46.3,7.3,44.4,0.4,17.3,48413,788078.79,0.4181,0.5105066937807151,0.5827469161354417,0.3564864641112675,0.05931198102016608,0.14880443619837813,39.37184223006794,6.041315047530913,1868.1236676235703,Orange 
95603,1124,265,1366,20674,1034,2,1,200,0,24666,467,1.89,77571.0,14.7,78.4,1.9,0.5,33.0,28479,582314.07,0.4683,0.32397463002114163,0.7474097331240188,0.18540031397174253,0.05251585623678647,0.11418286537077034,14.662590295272686,4.227234739257663,721.7461678677398,Placer 
94928,924,339,1767,30191,1598,2,4,324,0,35149,665,1.89,82894.0,28.6,56.2,6.6,3.1,31.0,45910,670910.84,0.4188,0.494733166501775,0.5514858715802483,0.39357339475310377,0.0516207879881278,0.10410229809882501,15.180823667617092,3.434333989517934,866.7974716386703,Sonoma 
94578,209,272,882,24936,1374,17,5,239,0,27934,528,1.89,74912.0,33.1,14.3,28.2,18.1,25.2,42370,772628.22,0.431,0.6049960967993755,0.5189720939570367,0.4625577193334672,0.06301894826484991,0.13457715613249346,33.96037492060038,5.003737426149353,1382.190917013433,Alameda 
95446,218,53,159,4502,268,0,0,46,0,5246,99,1.89,79205.0,17.0,75.9,0.9,0.9,35.8,4781,552536.94,0.4749,0.3150684931506849,0.8901664145234494,0.08835098335854766,0.08476027397260275,0.10077845571218177,13.112954358894457,3.3122311951713694,270.84880063311334,Sonoma 
90250,454,702,2400,57998,2481,27,25,488,0,64575,1217,1.89,65935.0,53.1,11.7,7.6,24.0,25.0,96730,825256.0,0.4493,0.6833427194793817,0.3954062658058374,0.5985540448067597,0.0560352919091421,0.14664782703556326,45.95642549406213,6.495161427583052,1837.0746503541493,Los Angeles
95682,1422,256,1150,22865,971,2,0,247,0,26913,505,1.88,97607.0,14.4,76.8,3.5,0.8,35.8,29836,630035.01,0.458,0.25359263402461063,0.7790064232864461,0.17887633140905765,0.0391532570346786,0.05894439017818047,9.982639782182519,3.431306023307118,837.2559086585358,El Dorado
94580,235,234,759,20601,1043,5,9,194,0,23080,433,1.88,99360.0,37.1,20.2,33.6,3.6,26.9,30262,796185.17,0.4106,0.2704184381293354,0.8821603927986906,0.11118385160938353,0.04497650481091967,0.0739992046659597,26.687139143368718,4.528507232474583,2037.3423546339875,Alameda 
92879,598,360,1706,32155,1095,14,25,305,0,36258,679,1.87,76973.0,60.8,19.6,10.9,6.1,21.4,48033,624851.65,0.4194,0.43080389591510393,0.6790939786156444,0.2877743387732133,0.044337839802296844,0.13265263422186885,35.728282491247654,6.267317821849862,1913.608228721614,Riverside 
93721,204,50,430,2998,98,0,5,21,0,3806,71,1.87,24643.0,58.3,24.8,3.1,10.7,12.6,8168,192754.38,0.5078,0.915907207953604,0.148814078041316,0.846212700841622,0.4105219552609776,0.307154276578737,65.76404453798344,7.456292652414563,1101.845567704035,Fresno 
92223,1136,476,1969,40111,1660,3,11,373,1,45740,852,1.86,90074.0,43.5,38.2,7.0,7.5,25.3,60328,500859.8,0.3875,0.20122413606326509,0.8751824056702106,0.06076714613299979,0.0261076806413173,0.0927273031321594,27.749862458469384,4.325419852372544,1343.6751547679457,Riverside 
91786,557,330,1781,35550,1397,13,11,401,1,40041,744,1.86,71693.0,51.2,30.0,8.1,6.0,27.8,55405,661003.14,0.4252,0.5812088815789473,0.5065356216324087,0.45415086809020155,0.05561266447368421,0.1268003646308113,38.972143011841645,6.122118687052778,1031.3381634624056,San Bernardino
94535,30,17,72,1529,61,0,0,15,0,1724,32,1.86,74821.0,18.1,50.8,6.3,10.1,39.5,3663,,0.3029,0.9801783944499505,0.8005559416261293,0.19944405837387075,0.0,0.07659084365102217,14.839251721216128,4.884502479828527,823.525486401164,Solano 
90241,301,344,1106,29644,1098,6,6,256,0,32761,606,1.85,75111.0,73.8,15.2,6.8,2.3,25.8,44701,801372.79,0.4344,0.5889487870619946,0.5700865098675317,0.4220059475533928,0.05986664775145411,0.10398613518197573,38.26905393840958,6.955111479583916,1371.2036235746364,Los Angeles
95693,657,79,359,5513,265,0,0,49,0,6922,128,1.85,116741.0,29.5,61.2,6.3,0.5,30.5,7247,848987.22,0.3638,0.1919191919191919,0.825751734772552,0.0,0.020202020202020204,0.05,11.415923310022754,3.602664506576132,250.99607998115536,Sacramento 
90704,26,31,80,1729,24,0,1,4,0,1895,35,1.85,77644.0,45.0,52.3,0.7,0.2,22.7,3940,845974.32,0.4653,0.6740116655865198,0.36661073825503354,0.6287751677852349,0.254050550874919,0.14631010542555928,15.586485527616235,4.5570106443999325,0.0,Los Angeles
92868,340,266,2778,20348,940,16,35,177,0,24900,459,1.84,79722.0,50.4,26.2,14.8,3.2,30.9,27233,748975.09,0.405,0.6476846057571964,0.3886022245155372,0.5783740396743493,0.0392991239048811,0.14417880766071506,33.78855685473186,7.078350773540205,3041.301361837935,Orange 
92374,482,313,1209,27572,1107,3,4,254,1,30945,570,1.84,86132.0,44.4,35.8,7.3,6.9,36.4,45066,543432.13,0.4421,0.4154997254255903,0.7026850032743942,0.2506876227897839,0.04077429983525535,0.11119637251482385,31.96073057601168,5.938034252828641,946.9698556984165,San Bernardino
90032,196,296,827,26390,1153,17,11,221,1,29112,534,1.83,65761.0,76.8,7.8,11.8,1.9,22.9,45298,770552.15,0.4353,0.4790446146913024,0.7024373013069587,0.2941716707877075,0.078263482048971,0.1622180323027646,44.05293122135657,6.153308162344518,880.7458652798623,Los Angeles
90731,441,369,1468,36303,1519,13,22,360,0,40495,742,1.83,61144.0,57.7,27.1,5.7,4.8,23.3,62647,768269.55,0.4892,0.6617577197149643,0.44879185575861646,0.5490003679627131,0.11172532930252645,0.15837385595232248,40.65537301682279,6.147229952283318,625.8689282271929,Los Angeles
95441,201,34,188,2390,106,0,0,19,0,2938,53,1.8,125750.0,24.8,65.6,2.3,0.7,41.8,1802,1079389.55,0.5006,0.35520684736091296,0.9497767857142857,0.020089285714285716,0.04850213980028531,0.11542730299667037,16.8241795476881,4.26007225200552,266.470801,Sonoma 
95670,795,434,1784,38791,2058,19,7,344,0,44232,797,1.8,79003.0,19.7,52.6,12.6,8.6,31.4,59685,461350.22,0.427,0.4401971169345553,0.6893495038588754,0.28807056229327455,0.0646617233915166,0.10887585928022644,33.24249003385968,5.52652152503738,1401.7572061994097,Sacramento 
91335,479,522,1547,48685,2494,15,8,433,0,54183,970,1.79,68163.0,53.2,27.5,12.7,3.3,29.2,78205,741586.37,0.454,0.5183828070319898,0.581580712622815,0.4077259992897447,0.07361356992877434,0.12715079169849428,46.64571028270815,6.403200868908795,1060.5720618885573,Los Angeles
95776,667,233,1190,18896,868,4,0,157,0,22015,394,1.79,91236.0,44.7,31.6,16.2,2.2,32.1,25230,566850.7,0.4258,0.3933809702895826,0.6990955756538744,0.23417257394280128,0.05390497680832393,0.07722102173115342,25.001629669747366,5.123217113987967,521.4704153522777,Yolo 
91723,172,134,542,13082,542,5,6,122,0,14605,261,1.79,73977.0,66.6,17.7,10.0,3.3,23.3,18398,715856.28,0.4406,0.60016,0.5402406626035318,0.45132051883106733,0.0432,0.11185079225352113,38.62198589968198,6.588796824592747,1132.2238710830536,Los Angeles
90806,196,242,1210,24968,1165,12,14,246,0,28053,500,1.78,60172.0,51.3,10.6,19.3,15.4,19.9,41571,698708.87,0.4756,0.6273994424532059,0.47524375380865325,0.5220901889092017,0.11461569095977699,0.18444661140906873,49.75336097818307,6.852148837745626,973.4062793510251,Los Angeles
96146,102,19,64,1401,33,0,0,10,0,1629,29,1.78,85938.0,7.3,90.9,0.0,0.0,46.6,1165,899449.68,0.4645,0.5301204819277109,0.5749751737835154,0.42502482621648463,0.020080321285140562,0.05321888412017167,,,,
93636,833,154,788,10969,403,0,1,81,0,13229,235,1.78,104201.0,38.0,50.8,3.4,2.1,34.7,12921,511296.31,0.3781,0.09521423202204961,0.9594052395562899,0.007080481472740146,0.015284389877223753,0.08627939573275191,35.038064710815874,5.350426655590877,486.7889514450411,Madera 
93422,1603,270,1427,23469,1195,0,1,227,0,28192,497,1.76,84456.0,17.5,75.5,1.5,0.6,30.9,33195,712384.3,0.4221,0.3331289754004138,0.7653656017117981,0.1947170368184166,0.03617135412675301,0.08631304400570164,9.723001019600154,3.679727039101601,954.3271809545926,San Luis Obispo
92025,707,399,1559,34065,1431,2,7,275,0,38445,676,1.76,58608.0,55.0,33.5,4.4,2.3,27.0,50831,760072.29,0.4965,0.5767605214596107,0.566605525621919,0.41367648744697927,0.08518364188344545,0.17744772718186544,25.360629463898277,4.9246082474146275,877.714778814265,San Diego
92065,1795,321,1659,27298,1153,1,3,249,0,32479,571,1.76,103743.0,30.2,62.6,2.2,0.8,26.9,36838,724090.23,0.4032,0.2630632104015046,0.8178926132836747,0.13640595903165736,0.01799002371412217,0.05415634274511939,9.247271800633252,3.187801747673621,381.5651222841516,San Diego
92019,795,396,1479,30335,1404,1,6,211,0,34627,608,1.76,89937.0,20.2,68.1,2.9,2.2,34.2,45694,771999.71,0.4391,0.3256908090915115,0.6580568124685772,0.2831196581196581,0.03876482671791134,0.10281216332094721,12.233189883273097,3.452755694852422,698.5007852382794,San Diego
96140,97,16,60,1165,23,0,0,8,0,1369,24,1.75,113750.0,8.7,78.8,5.0,1.0,54.1,1323,1041021.63,0.4472,0.19256756756756757,0.8871252204585538,0.10229276895943562,0.015202702702702704,0.047619047619047616,2.91200937372751,2.17846959026862,402.8693726,Placer 
92860,1318,182,1305,17092,567,2,19,178,0,20663,362,1.75,115773.0,34.6,54.1,3.5,4.4,20.0,26204,790413.36,0.374,0.15439093484419264,0.974598027293609,0.025401972706391027,0.026062322946175637,0.04585697094722366,21.609169810851903,6.284347859727623,961.243261900199,Riverside 
90029,100,181,328,16577,1191,5,6,138,0,18526,324,1.75,50822.0,53.5,24.6,15.6,3.7,33.4,35037,992215.08,0.4802,0.8866696928430927,0.21031987556637588,0.7856901332251301,0.20986533514903918,0.21108187049943608,50.074662026417364,6.792416182368602,1727.627643840853,Los Angeles
92071,1090,489,1997,38771,1752,1,4,283,0,44387,773,1.74,93043.0,20.1,67.3,4.8,1.3,30.4,59826,710129.68,0.4011,0.2768159396460006,0.6828478964401294,0.20819848975188782,0.03394912467356611,0.08056528566251962,11.711105604175284,4.274592332928253,909.7494572426386,San Diego
95023,1880,414,2809,42386,1520,3,4,444,0,49460,861,1.74,94775.0,64.6,28.5,3.0,1.0,18.3,55905,729959.43,0.4004,0.3271761439092116,0.8572009055552331,0.11476171126719684,0.034106000241458406,0.08248351410759973,26.131797341006692,4.09857319254897,485.85530858138605,San Benito
92507,530,358,1759,33332,1137,1,13,291,0,37421,650,1.74,61410.0,52.5,22.1,14.5,7.0,29.3,59767,537583.32,0.4429,0.6469925925925926,0.47270965658305525,0.5144256647647756,0.07946666666666667,0.19974371295851354,48.888603295976246,6.737249346238226,1377.6160102519782,Riverside 
90031,134,205,614,20470,1091,16,4,173,0,22707,394,1.74,53319.0,60.9,8.1,28.0,1.7,22.3,38533,751582.28,0.5011,0.667087967644085,0.5464704936484965,0.45256472101624057,0.15672396359959556,0.20584611351422205,54.59070785708272,8.119546324154365,2118.061672729259,Los Angeles
91942,446,297,1015,26147,1613,1,4,218,0,29741,516,1.74,72145.0,23.6,57.3,6.8,6.8,38.3,40863,718524.27,0.4463,0.5752948113207547,0.4909445528002229,0.4878796322095291,0.09286556603773585,0.12870549679725904,19.4745054674545,4.944448326216619,955.1094217601295,San Diego
90746,176,221,860,20636,696,4,9,170,0,22772,395,1.74,96939.0,19.0,6.0,9.6,59.0,33.7,28067,758389.18,0.4022,0.1536211536211536,0.8607594936708861,0.03613348676639816,0.020007020007020006,0.06831942105828825,43.34283675725199,7.164500619281726,949.4351797707471,Los Angeles
95602,916,177,736,13694,637,0,1,105,0,16266,282,1.73,86352.0,12.9,80.8,1.6,0.1,33.7,18705,625779.01,0.4482,0.18244170096021947,0.8285286409584426,0.1257955821789592,0.03539094650205761,0.08451623429596998,13.970211886617829,3.798172439578668,615.780772320066,Placer 
93611,1007,377,1948,31751,1307,0,1,257,0,36648,634,1.73,104748.0,30.1,51.0,10.5,3.5,37.4,47099,460876.64,0.3855,0.22781536012733786,0.8877164160242639,0.11051434348540376,0.03057434673033559,0.047711404189294024,20.02177610294232,5.008100855521195,550.9809004077799,Fresno 
91303,149,194,642,16971,838,5,2,128,0,18929,327,1.73,66494.0,58.0,25.4,10.3,3.5,24.1,29965,694314.78,0.4339,0.775968443410539,0.2908934379185001,0.7044193610101397,0.08496004854859918,0.16699482729851495,45.8435331457198,6.598395334588777,1097.4863948509687,Los Angeles
92084,1038,373,1693,33995,1539,2,3,295,0,38938,670,1.72,85150.0,47.8,41.7,2.7,2.0,27.8,49759,799622.06,0.4167,0.4030806979280262,0.6931469262428954,0.24158881557457373,0.0309432933478735,0.08061933810266907,18.526599873727502,4.458431107817034,637.3482180670625,San Diego
95614,318,36,175,3195,146,0,0,31,0,3901,67,1.72,113285.0,8.4,87.9,0.7,0.0,35.8,4580,515840.67,0.3597,0.13967723984418476,0.9566367001586462,0.0,0.01001669449081803,0.07816593886462882,,,,
90715,110,125,402,13110,524,9,4,112,0,14396,246,1.71,79941.0,42.8,17.7,24.5,10.2,28.0,21174,708101.75,0.3783,0.4422638064810589,0.6821555819477435,0.29453681710213775,0.046097672295755364,0.08758986000756716,36.30429037422366,6.042347386625578,1370.2710608064915,Los Angeles
91330,0,1,7,102,7,0,0,1,0,118,2,1.7,,31.2,31.7,16.7,14.8,52.1,3017,,,,,,,,0.0,6.12625575563239,836.666825,Los Angeles
93022,305,55,257,4630,280,0,0,39,0,5566,94,1.69,98101.0,28.9,67.5,0.9,0.1,32.0,6140,776432.02,0.3525,0.24262295081967214,0.9295774647887324,0.030729833546734954,0.0234192037470726,0.059696623715543955,13.58662969781795,3.750695445239144,563.2959489367181,Ventura 
92321,34,4,51,946,19,0,0,14,0,1068,18,1.69,43542.0,34.8,60.2,4.0,0.0,26.0,1010,380684.99,0.6267,0.27954545454545454,0.9566265060240964,0.02570281124497992,0.0,0.2306930693069307,,,,
95525,162,11,58,1461,70,0,0,19,0,1781,30,1.68,51167.0,6.3,78.5,0.2,0.0,38.1,1379,402951.19,0.4733,0.4197707736389685,0.7082833133253301,0.12845138055222088,0.09598853868194843,0.23820224719101124,17.5397492466397,3.86951898057104,245.1639034,Humboldt 
