ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County,Num_Stations,Total_Ports,L2_Ports,DC_Fast_Ports,HomeownerShare,ChargersPer1000EV,Diesel_share,Gasoline_share,Gasoline_Hybrid_share,PHEV_share,Electric_share,PortsPer10kPeople
92530,993,299,2116,38544,1331,3,16,312,0,43614,614,1.41,70714.0,59.3,29.0,3.4,5.0,16.0,58927,516149.26,0.4104,0.3493129391282721,0.7941745296841118,0.1338568833147746,0.0365603432195485,0.1382746754795407,28.855914387262704,4.121793397949636,907.1757640484068,Riverside ,5.0,33.0,10.0,23.0,0.6506870608717279,8.143322475570033,0.02276791855826111,0.8837529233732287,0.030517723666712522,0.007153666253955152,0.006855596826707021,5.600149337315662
94533,932,456,2764,52032,2148,7,16,362,0,58717,825,1.41,79259.0,34.9,24.1,14.9,17.4,21.5,79665,512088.01,0.417,0.4494105081542949,0.6744443128429863,0.2942082198270757,0.0647824836708704,0.1117135275807521,26.64797996264168,3.970205105533434,1019.516000416662,Solano ,8.0,36.0,20.0,16.0,0.550589491845705,9.696969696969697,0.015872745542176884,0.8861488155048793,0.03658225045557505,0.006165165114021493,0.0077660643425243115,4.5189229900207115
91733,254,192,1071,28126,873,14,9,226,0,30765,432,1.4,59375.0,73.3,2.4,22.7,0.5,11.6,43978,667232.82,0.4256,0.5385685147413314,0.7187891814436683,0.2042808525882142,0.0781568700166882,0.2076836779082812,63.70663582534696,8.441857842615828,1122.9214622558975,Los Angeles,2.0,2.0,1.0,1.0,0.4614314852586686,4.62962962962963,0.008256135218592557,0.9142207053469852,0.028376401755241344,0.007346010076385503,0.006240858117991224,0.4547728409659375
95366,807,129,981,12711,449,0,4,83,0,15164,212,1.4,93469.0,26.3,63.4,4.5,0.9,24.7,18462,632342.9,0.4254,0.3053090690329373,0.8746330005871991,0.1193482090428655,0.0216573920890359,0.0946932548763212,25.850680921625948,6.440489732917702,826.6443356304414,San Joaquin,0.0,0.0,0.0,0.0,0.6946909309670627,0.0,0.05321814824584542,0.8382352941176471,0.029609601688208916,0.005473489844368241,0.008506990240042206,0.0
95821,435,175,987,22134,1517,10,2,170,0,25430,355,1.4,51188.0,20.1,52.0,14.4,7.2,28.8,37473,463958.05,0.4833,0.5190081599089127,0.5819906365902596,0.403234632455767,0.0995635397558352,0.1818716892289582,37.84536038345037,5.334383720004771,1063.1912900533953,Sacramento ,2.0,28.0,20.0,8.0,0.4809918400910873,5.633802816901409,0.01710578057412505,0.870389303971687,0.05965395202516713,0.006685017695635077,0.006881635863153756,7.472046540175593
93446,2369,294,2300,32572,1264,0,7,251,2,39059,545,1.4,81707.0,28.6,63.2,3.0,0.4,26.9,46048,682770.89,0.4401,0.3333139973316317,0.7873539232053423,0.1447725375626043,0.0309762747259121,0.0916552973541186,16.03438369746036,4.100816167087281,457.2699966390613,San Luis Obispo,44.0,144.0,112.0,32.0,0.6666860026683683,80.73394495412845,0.06065183440436263,0.8339179190455465,0.03236129957244169,0.006426175785350367,0.007527074425868558,31.271716469770677
95826,510,198,1356,23317,1167,4,2,170,0,26724,372,1.39,71647.0,24.4,45.4,11.0,10.5,34.7,40847,451777.2,0.4224,0.4645684013711436,0.6503779536932326,0.3263496220463067,0.0567778124026176,0.162780401416765,26.91681918998168,4.869915614018209,1543.8372305468845,Sacramento ,6.0,13.0,13.0,0.0,0.5354315986288565,16.129032258064516,0.019083969465648856,0.8725116000598713,0.0436686124831612,0.006361323155216285,0.007409070498428379,3.1826082698851814
90745,282,335,1282,40704,1441,8,22,274,0,44348,617,1.39,93759.0,42.4,7.5,37.5,6.9,29.0,58327,695228.18,0.4123,0.3117298037425833,0.7369527578530793,0.1794459559732871,0.0511834126621894,0.0997671811675433,46.3806296154638,7.174890379639998,1673.8288912126732,Los Angeles,5.0,21.0,17.0,4.0,0.6882701962574167,8.103727714748784,0.006358798592946694,0.9178316947776676,0.032493009831334,0.006178407143501398,0.0075538919455217825,3.6003908995833833
91910,692,518,2315,56346,2047,2,8,346,0,62274,866,1.39,77005.0,63.1,20.3,9.4,3.6,26.1,76291,738941.42,0.4499,0.4870941208726646,0.5783382153318568,0.3701864685289704,0.0665465512514198,0.1185174372312755,30.22142703124728,4.977204333880598,1129.3979662942843,San Diego,3.0,8.0,8.0,0.0,0.5129058791273353,3.464203233256351,0.011112181648842213,0.9048077849503806,0.03287086103349712,0.0055560908244211065,0.008318078170665126,1.04861648162955
94964,5,4,18,253,8,0,0,0,0,288,4,1.39,,33.4,26.3,7.7,24.9,8.4,2700,,0.1281,1.0,1.0,0.0,0.0,0.2798634812286689,0.0,3.40810349665611,0.0,Marin ,0.0,0.0,0.0,0.0,0.0,0.0,0.017361111111111112,0.8784722222222222,0.027777777777777776,0.0,0.013888888888888888,0.0
90640,337,288,1498,40779,1483,11,26,321,0,44743,620,1.39,66460.0,79.7,6.1,12.6,0.6,20.2,62941,718521.46,0.4155,0.5560418946381116,0.5723945902943516,0.4113464598249801,0.0734719399718618,0.1143301980674777,49.15264297861305,7.278377173509998,1454.626607544612,Los Angeles,9.0,28.0,25.0,3.0,0.4439581053618884,14.516129032258066,0.007531904431978187,0.9114051359989273,0.033144849473660684,0.007174306595445098,0.006436761057595602,4.448610603581131
92342,136,30,262,4356,168,0,4,39,0,4995,69,1.38,81861.0,25.5,51.8,3.2,7.0,16.6,6347,359546.41,0.4317,0.1734900689096068,0.8942370661427635,0.0582842174197773,0.0,0.0569972934246139,,,,,0.0,0.0,0.0,0.0,0.8265099310903932,0.0,0.027227227227227226,0.872072072072072,0.033633633633633635,0.007807807807807808,0.006006006006006006,0.0
95928,1073,187,1260,21636,1020,0,2,163,0,25341,350,1.38,60750.0,18.2,72.3,3.0,2.0,40.8,38594,453826.84,0.5057,0.5425748884639898,0.6257765729131368,0.3523664294589405,0.072976418100701,0.220383275261324,25.594771783477167,5.116076849863909,685.4948665378929,Butte ,12.0,49.0,27.0,22.0,0.4574251115360102,34.285714285714285,0.04234244899569867,0.8537942464780396,0.04025097667811057,0.006432263920129434,0.007379345724320271,12.696274032232989
90242,246,203,976,27496,972,5,13,207,0,30118,415,1.38,75005.0,76.4,11.4,5.2,4.9,22.2,43002,724109.36,0.3922,0.5113520307958206,0.658206298847017,0.3285614795326163,0.0426584963469243,0.085132287520487,39.79985737637841,6.882294285010714,1378.329077801067,Los Angeles,8.0,86.0,80.0,6.0,0.4886479692041794,19.27710843373494,0.008167873032737898,0.9129424264559399,0.03227305930008633,0.006872966332425792,0.006740155388804038,19.99906981070648
95949,1234,125,859,15823,697,1,0,134,0,18873,260,1.38,88730.0,8.2,84.3,0.8,0.5,33.6,21240,527133.23,0.4254,0.0994440232499368,0.8526365348399246,0.0190677966101694,0.0252716704574172,0.0780175480199193,7.967346046312852,2.8108863404884974,379.6782561000756,Nevada ,0.0,0.0,0.0,0.0,0.9005559767500632,0.0,0.06538441159328141,0.83839347215599,0.036931065543368835,0.007100090075769618,0.0066232183542627035,0.0
95713,558,54,301,6415,282,2,1,49,0,7662,105,1.37,90413.0,13.4,79.4,0.7,1.4,27.2,9869,474623.95,0.3986,0.1840981856990395,0.8689839572192514,0.0692756441419543,0.0373532550693703,0.0981645700144359,9.3367837043229,3.73320739609334,571.7642229,Placer ,2.0,3.0,2.0,1.0,0.8159018143009605,19.04761904761905,0.07282693813625685,0.8372487601148525,0.03680501174628034,0.006395197076481336,0.007047768206734534,3.039821663795724
93653,116,5,66,741,13,0,0,8,0,949,13,1.37,103194.0,9.3,82.6,1.5,0.0,30.1,1370,429742.81,0.428,0.1276223776223776,0.8911174785100286,0.0,0.0087412587412587,0.0861313868613138,14.7694644908998,4.55220485553471,202.9069754,Madera ,0.0,0.0,0.0,0.0,0.8723776223776224,0.0,0.12223393045310854,0.7808219178082192,0.0136986301369863,0.008429926238145416,0.005268703898840885,0.0
95202,33,20,559,3604,196,0,0,41,0,4453,61,1.37,16976.0,38.4,16.8,10.7,27.8,17.6,5976,327191.33,0.5558,0.9493150684931508,0.1227806951737934,0.8772193048262066,0.4910958904109589,0.4239904988123515,65.18435762400327,6.813357461388717,349.95626648961866,San Joaquin,1.0,2.0,2.0,0.0,0.05068493150684916,16.393442622950822,0.007410734336402425,0.8093420166180103,0.04401527060408713,0.009207275993712105,0.0044913541432741975,3.3467202141900936
92102,264,236,1076,26784,1051,0,6,168,0,29585,404,1.37,59586.0,56.6,25.3,5.5,9.5,28.1,40083,643828.23,0.4262,0.669001386962552,0.5583093179634966,0.4174191482548831,0.0795423023578363,0.1689998992849229,39.608956316490165,6.130640733542696,1195.430921674072,San Diego,0.0,0.0,0.0,0.0,0.33099861303744804,0.0,0.008923440932905188,0.9053236437383809,0.03552475916849755,0.005678553320939666,0.007977015379415245,0.0
95547,191,10,60,1025,25,0,0,8,0,1319,18,1.37,60000.0,9.8,87.1,0.0,0.0,13.9,1179,444936.34,0.4463,0.1831275720164609,0.8700564971751412,0.0,0.0082304526748971,0.2315521628498727,,,,,0.0,0.0,0.0,0.0,0.8168724279835391,0.0,0.14480667172100076,0.77710386656558,0.018953752843062926,0.006065200909780136,0.0075815011372251705,0.0
95605,228,81,1699,11546,428,6,1,105,0,14094,192,1.36,62654.0,45.4,37.1,5.4,5.0,21.0,14328,390977.19,0.4914,0.5830625507717303,0.5935946990612921,0.3929688937971655,0.1370836718115353,0.1536850921273032,49.3696575523378,5.97392424350677,410.4233338000001,Yolo ,2.0,5.0,2.0,3.0,0.4169374492282697,10.416666666666666,0.016177096636866752,0.8192138498651909,0.030367532283241096,0.00744997871434653,0.005747126436781609,3.4896705750977106
92020,771,337,2205,38412,1694,3,6,251,0,43679,591,1.35,64691.0,26.6,59.2,4.4,5.4,26.1,60222,727190.52,0.4583,0.5792368855328299,0.4821620040939662,0.4940540013646554,0.0928639295894384,0.1608689790002359,31.07563594797077,5.242509238138935,847.9293204553236,San Diego,11.0,22.0,15.0,7.0,0.4207631144671701,18.612521150592215,0.017651503010600058,0.8794157375397789,0.03878293916985279,0.005746468554683028,0.0077153780993154605,3.653150011623659
95122,265,330,1432,38263,1577,18,11,219,0,42115,567,1.35,90984.0,57.8,3.8,34.9,1.4,16.6,54100,911168.09,0.396,0.4969314977608227,0.6977969348659003,0.272669220945083,0.0619505722342013,0.1053759034349154,27.942732191814912,4.151106695865328,2407.833135747308,Santa Clara,0.0,0.0,0.0,0.0,0.5030685022391773,0.0,0.006292294906802802,0.9085361510150778,0.03744509082274724,0.005200047489018165,0.007835687997150658,0.0
91763,300,194,1231,26797,836,6,12,196,1,29573,396,1.34,67853.0,72.3,11.4,9.5,4.3,17.3,37821,605205.1,0.4095,0.4590743734842361,0.6316460663135177,0.3105748479497743,0.05446645109135,0.177421077933871,46.14455236833799,6.541068335122824,1114.3908191573062,San Bernardino,3.0,5.0,4.0,1.0,0.5409256265157639,7.575757575757576,0.010144388462448856,0.9061305920941399,0.028269029182024143,0.006627667128799919,0.006560037872383593,1.3220168689352476
95620,1104,137,1082,15861,559,2,9,112,0,18866,251,1.33,84891.0,39.7,51.3,2.9,2.2,21.8,21494,564046.51,0.3858,0.3886705515652527,0.736582196231319,0.2378167641325536,0.0371324027646022,0.0658380449511705,26.58842116210636,5.966804927978881,1314.8523289399031,Solano ,2.0,3.0,2.0,0.0,0.6113294484347473,7.968127490039841,0.05851796883282095,0.840718753312838,0.029630022262270753,0.005936605533764444,0.0072617406975511506,1.3957383455848145
92557,605,247,1584,35323,1032,8,29,264,0,39092,519,1.33,79833.0,53.9,19.7,5.5,16.4,19.4,54225,518802.96,0.383,0.3472719757508956,0.8332019445539351,0.1528051504401524,0.031689170570405,0.1202537532788867,26.66279184277216,4.35882948307657,962.2229690472076,Riverside ,1.0,2.0,2.0,0.0,0.6527280242491045,1.9267822736030829,0.015476312288959378,0.9035864115420035,0.026399263276373684,0.006753299907909547,0.006318428322930523,0.3688335638543107
92536,178,13,159,2416,84,0,1,25,0,2876,38,1.32,65509.0,19.1,72.6,2.8,1.2,26.4,2401,539347.97,0.4816,0.1575129533678756,0.5178082191780822,0.0143835616438356,0.0186528497409326,0.1303623490212411,,,,,0.0,0.0,0.0,0.0,0.8424870466321244,0.0,0.061891515994436715,0.8400556328233658,0.02920723226703755,0.008692628650904033,0.004520166898470098,0.0
95667,2225,205,1814,28207,1078,1,1,238,0,33769,444,1.32,78221.0,11.7,83.3,0.8,0.6,29.7,35343,501445.53,0.4214,0.2187543061871296,0.8248138331440111,0.0985737725608986,0.0534656194019567,0.087580262625094,15.425233791273271,3.875143284935615,724.0816968009655,El Dorado,16.0,63.0,35.0,28.0,0.7812456938128705,36.03603603603604,0.06588883295330036,0.8352927240960645,0.03192276940389114,0.0070478841541058365,0.006070656519292843,17.825311942959
95116,284,257,1232,32208,1292,13,5,196,0,35487,466,1.31,76339.0,59.2,7.7,28.0,2.2,19.2,52245,859018.2,0.4523,0.6035110722610723,0.5847882943380222,0.3633279140453807,0.0928030303030303,0.1153675434702896,34.04108913774266,4.871632195546563,2523.7537516482566,Santa Clara,2.0,6.0,2.0,4.0,0.39648892773892774,4.291845493562231,0.008002930650660805,0.9075999661848001,0.03640769859385127,0.0055231493222870345,0.007242088652182489,1.1484352569623888
94601,219,198,998,28758,1441,8,8,212,0,31842,418,1.31,54972.0,50.0,10.7,18.9,16.6,21.6,52950,618638.32,0.4672,0.6728011168930067,0.470678375670419,0.5199504921317852,0.1327579642086559,0.2037481888202547,41.570429237677246,5.376890795464281,611.5153260989164,Alameda ,0.0,0.0,0.0,0.0,0.3271988831069933,0.0,0.006877708686640286,0.9031467872621066,0.04525469505684316,0.006657873249167766,0.006218202374222725,0.0
92339,32,5,44,804,24,0,0,7,0,916,12,1.31,77649.0,9.1,76.6,0.0,0.0,32.8,1146,354676.14,0.3407,0.3023715415019762,0.9584450402144772,0.017426273458445,0.0,0.1134380453752181,,,,,0.0,0.0,0.0,0.0,0.6976284584980238,0.0,0.034934497816593885,0.8777292576419214,0.026200873362445413,0.007641921397379912,0.0054585152838427945,0.0
94520,470,197,1745,25607,1305,4,8,184,0,29520,385,1.3,71846.0,48.5,30.3,12.4,4.4,28.6,36107,593394.25,0.4115,0.6606338297059946,0.4010069598696875,0.5611580038501407,0.0894234440626193,0.1281279607646435,36.59094705145221,5.580856563560019,2013.6881697218976,Contra Costa,13.0,55.0,20.0,35.0,0.3393661702940054,33.76623376623376,0.01592140921409214,0.8674457994579946,0.04420731707317073,0.006233062330623307,0.006673441734417344,15.232503392693937
94585,428,156,980,21198,806,0,7,153,0,23728,309,1.3,86000.0,29.3,25.0,18.0,19.3,20.4,29560,524549.81,0.3718,0.3874130297280202,0.817107021692197,0.1753880949933175,0.0586126923887834,0.0981362643364281,23.307437508309626,4.100155473633552,772.137978937134,Solano ,1.0,3.0,3.0,0.0,0.6125869702719797,3.236245954692557,0.01803776129467296,0.8933749157113958,0.03396830748482805,0.00644807821982468,0.006574511126095752,1.0148849797023003
90605,323,219,1201,28517,843,2,8,182,0,31295,403,1.29,83667.0,76.6,13.7,5.5,0.9,20.6,42600,702361.35,0.4148,0.338795354281084,0.8734786796252517,0.1247701602311531,0.0393445574862699,0.0954169619655091,37.64321358790055,6.33455778098275,921.8913716399576,Los Angeles,0.0,0.0,0.0,0.0,0.661204645718916,0.0,0.010321137561910849,0.9112318261703147,0.02693721041699952,0.005815625499281035,0.006997922990893114,0.0
92313,194,65,401,8866,305,0,4,62,0,9897,127,1.28,76791.0,48.6,39.1,4.0,4.6,27.3,13079,528064.12,0.3751,0.3685659817835204,0.6631330977620731,0.2644287396937573,0.0374920567676339,0.0875462392108508,33.69778129385647,6.134611331858662,1816.5461747556053,San Bernardino,3.0,4.0,2.0,2.0,0.6314340182164796,23.62204724409449,0.019601899565524907,0.8958270182883702,0.03081741942002627,0.006264524603415176,0.006567646761644943,3.058337793409282
95407,1020,215,1601,29606,1116,2,6,215,0,33781,432,1.28,75542.0,55.3,31.9,7.0,2.2,17.6,41575,600287.58,0.4014,0.46624193924326,0.6444952380952381,0.2648380952380952,0.0408670654960764,0.1326100644161379,34.53330437247615,5.368671239136618,1292.7150412642975,Sonoma ,7.0,20.0,20.0,0.0,0.53375806075674,16.203703703703702,0.030194488025813326,0.8764098161688523,0.0330363221929487,0.006364524436813594,0.006364524436813594,4.810583283223091
92505,530,239,1479,32690,937,1,19,221,1,36117,461,1.28,72721.0,60.2,21.2,10.7,4.6,20.0,52807,562946.54,0.3841,0.4901780667043527,0.6391059175215708,0.3165296555472519,0.0344827586206896,0.1215035973990996,34.29227774275875,5.617343308694696,1021.2418347415976,Riverside ,1.0,8.0,8.0,0.0,0.5098219332956473,2.1691973969631237,0.014674529999723122,0.9051139352659412,0.02594346152781239,0.0061190021319600186,0.0066173823961015584,1.514950669418827
91352,572,242,1391,33091,1326,8,9,219,0,36858,469,1.27,65085.0,69.8,21.3,5.3,1.9,17.8,45900,741700.73,0.4345,0.4549833887043189,0.7077345897133883,0.2812720848056537,0.065531561461794,0.1112430459353079,54.27176629425213,7.741788021631322,1766.9356803737423,Los Angeles,1.0,1.0,1.0,0.0,0.5450166112956811,2.1321961620469083,0.015519018937544088,0.8977969504585165,0.03597590753703402,0.005941722285528243,0.006565738781268653,0.21786492374727667
94511,88,8,88,1492,55,0,0,14,0,1745,22,1.26,80227.0,28.1,67.6,2.9,0.0,19.0,2119,651124.84,0.4129,0.2523148148148148,0.665090622537431,0.024428684003152,0.0717592592592592,0.1779141104294478,,,,,0.0,0.0,0.0,0.0,0.7476851851851851,0.0,0.0504297994269341,0.8550143266475645,0.03151862464183381,0.008022922636103151,0.004584527220630372,0.0
92083,511,215,1176,26202,942,1,7,151,0,29205,367,1.26,73204.0,61.4,26.6,4.7,2.7,18.5,38875,688463.77,0.4514,0.5227112053729233,0.5289744889339415,0.3971109984794729,0.0639802050194415,0.123803098321094,18.54397345827022,4.21946523088673,1027.531759211133,San Diego,2.0,6.0,2.0,4.0,0.47728879462707674,5.449591280653951,0.017497003937681905,0.8971751412429378,0.0322547508988187,0.005170347543228899,0.007361753124464989,1.5434083601286175
92399,1570,308,2077,37780,1171,0,6,234,0,43146,542,1.26,76311.0,36.6,54.9,3.8,1.2,25.3,55016,534110.12,0.4405,0.2993406830955469,0.7107049874929807,0.0894379498698249,0.0714980544747081,0.0968842267417337,20.666997815179904,4.671248559933059,716.638661938604,San Bernardino,1.0,1.0,1.0,0.0,0.700659316904453,1.8450184501845017,0.03638807768970472,0.8756315765076716,0.027140406990219256,0.005423445974134335,0.007138552820655449,0.18176530463865057
90706,558,343,1943,49721,1550,12,23,326,0,54476,681,1.25,70236.0,59.0,13.4,11.3,12.5,18.7,79070,702448.75,0.4151,0.6200349737696728,0.5443532318482506,0.4016099466007811,0.0625364310100757,0.1274949654592266,41.858066021346666,6.191094861869973,1637.9443077868982,Los Angeles,13.0,24.0,24.0,0.0,0.37996502623032724,19.08957415565345,0.010243042807841985,0.9127138556428519,0.02845289668844996,0.005984286658344959,0.006296350686540862,3.0352851903376754
93265,326,19,227,2890,116,0,0,26,0,3604,45,1.25,82821.0,18.9,73.8,3.9,0.1,41.5,3308,397670.26,0.5026,0.0832095096582466,0.8399209486166008,0.0350790513833992,0.0208023774145616,0.1727523780300705,23.8429706310499,4.52417926921188,44.77970556,Tulare ,0.0,0.0,0.0,0.0,0.9167904903417534,0.0,0.09045504994450611,0.8018867924528302,0.03218645948945616,0.007214206437291898,0.005271920088790233,0.0
91768,212,124,927,21247,615,3,12,163,0,23303,290,1.24,64820.0,72.9,13.3,7.2,4.8,12.7,36706,580436.71,0.3905,0.4387955993051534,0.7065788004020999,0.2102088685356863,0.0495657209033005,0.1656487832378088,47.36791588792854,7.462869667472997,2068.412368347928,Los Angeles,4.0,64.0,39.0,1.0,0.5612044006948467,13.793103448275861,0.009097541089130155,0.9117710166073038,0.026391451744410592,0.006994807535510449,0.005321203278547826,17.4358415517899
91767,277,211,1318,32439,1084,10,16,221,0,35576,442,1.24,70039.0,68.0,12.8,9.9,6.0,20.3,50563,600190.08,0.4214,0.4675095160413268,0.6526946107784432,0.3036318667013798,0.0848287112561174,0.1661713918560758,49.02488779240432,6.662217533267848,1180.6563020220865,Los Angeles,2.0,2.0,0.0,2.0,0.5324904839586733,4.524886877828055,0.007786147964920171,0.9118225770182146,0.03046997976163706,0.006212053069485046,0.005930964695300202,0.3955461503470918
95638,248,16,123,1731,47,0,0,11,0,2176,27,1.24,98198.0,16.0,67.9,3.7,5.8,23.0,2196,733966.47,0.4266,0.0277777777777777,0.8859138533178114,0.0,0.1195652173913043,0.0850183823529411,6.44080166026173,2.56874158734298,102.7146067,Sacramento ,0.0,0.0,0.0,0.0,0.9722222222222223,0.0,0.11397058823529412,0.7954963235294118,0.021599264705882353,0.00505514705882353,0.007352941176470588,0.0
